Index,EndTime,SongName,ArtistName,msPlayed,Popularity,SongID,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms
126,2021-06-03 18:20,What A Time (feat. Niall Horan),Julia Michaels,163901,81,1BncfTJAWxrsxyT9culBrj,0.447,0.449,2,-10.634,1,0.0376,0.934,0.961,0.0697,0.036,92.468,315427
127,2021-06-03 18:47,Experience,Ludovico Einaudi,315426,81,1BncfTJAWxrsxyT9culBrj,0.447,0.449,2,-10.634,1,0.0376,0.934,0.961,0.0697,0.036,92.468,315427
128,2021-06-03 18:52,Experience,Ludovico Einaudi,315426,59,7xEX406hnVXC7mDfkts2jc,0.578,0.194,9,-19.643,0,0.0381,0.991,0.919,0.0545,0.0596,100.02,284616
129,2021-06-03 18:58,Experience,Ludovico Einaudi,315426,63,5tE3p4vIwoqUZLkKF2PNeB,0.331,0.0451,9,-24.527,0,0.0337,0.908,0.931,0.0893,0.0381,95.954,243209
130,2021-06-03 19:03,Experience,Ludovico Einaudi,276632,63,5tE3p4vIwoqUZLkKF2PNeB,0.331,0.0451,9,-24.527,0,0.0337,0.908,0.931,0.0893,0.0381,95.954,243209
131,2021-06-03 19:04,Interstellar Main Theme - Piano Version,Patrik Pietschmann,77290,63,5tE3p4vIwoqUZLkKF2PNeB,0.331,0.0451,9,-24.527,0,0.0337,0.908,0.931,0.0893,0.0381,95.954,243209
132,2021-06-03 19:08,Interstellar- Main Theme,Geek Music,243209,63,5tE3p4vIwoqUZLkKF2PNeB,0.331,0.0451,9,-24.527,0,0.0337,0.908,0.931,0.0893,0.0381,95.954,243209
133,2021-06-03 19:13,Interstellar- Main Theme,Geek Music,243209,63,5tE3p4vIwoqUZLkKF2PNeB,0.331,0.0451,9,-24.527,0,0.0337,0.908,0.931,0.0893,0.0381,95.954,243209
134,2021-06-03 19:17,Interstellar- Main Theme,Geek Music,243209,63,5tE3p4vIwoqUZLkKF2PNeB,0.331,0.0451,9,-24.527,0,0.0337,0.908,0.931,0.0893,0.0381,95.954,243209
135,2021-06-03 19:21,Interstellar- Main Theme,Geek Music,243209,63,5tE3p4vIwoqUZLkKF2PNeB,0.331,0.0451,9,-24.527,0,0.0337,0.908,0.931,0.0893,0.0381,95.954,243209
136,2021-06-03 19:26,Interstellar- Main Theme,Geek Music,243209,63,5tE3p4vIwoqUZLkKF2PNeB,0.331,0.0451,9,-24.527,0,0.0337,0.908,0.931,0.0893,0.0381,95.954,243209
137,2021-06-03 19:30,Interstellar- Main Theme,Geek Music,243209,63,5tE3p4vIwoqUZLkKF2PNeB,0.331,0.0451,9,-24.527,0,0.0337,0.908,0.931,0.0893,0.0381,95.954,243209
138,2021-06-03 19:34,Interstellar- Main Theme,Geek Music,243209,63,5tE3p4vIwoqUZLkKF2PNeB,0.331,0.0451,9,-24.527,0,0.0337,0.908,0.931,0.0893,0.0381,95.954,243209
139,2021-06-03 19:40,Interstellar- Main Theme,Geek Music,243209,67,1eqwjXdMTed8Pz3PLNcHe9,0.614,0.605,0,-5.63,1,0.0319,0.21,0.0,0.162,0.333,127.099,217867
140,2021-06-03 19:44,Interstellar- Main Theme,Geek Music,243209,71,6Zc5f20q7sOe1IC1c1jQvZ,0.744,0.514,6,-6.103,1,0.0746,0.355,0.0,0.184,0.449,136.013,228816
141,2021-06-03 19:48,Interstellar- Main Theme,Geek Music,243209,81,5p7ujcrUXASCNwRaWNHR1C,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661
142,2021-06-03 20:50,Two of Us,Louis Tomlinson,217866,88,45bE4HXI0AwGZXfZtMp8JR,0.667,0.373,4,-9.389,1,0.05,0.785,0.0,0.0906,0.0823,124.148,169266
143,2021-06-03 21:00,Without Me (with Juice WRLD),Halsey,228816,40,3b34OS7148VGiURvWTYweJ,0.523,0.108,0,-21.457,1,0.0411,0.947,0.826,0.0987,0.139,112.001,131637
144,2021-06-03 21:04,Without Me,Halsey,201660,40,3b34OS7148VGiURvWTYweJ,0.523,0.108,0,-21.457,1,0.0411,0.947,0.826,0.0987,0.139,112.001,131637
145,2021-06-03 21:17,you broke me first,Tate McRae,99778,40,3b34OS7148VGiURvWTYweJ,0.523,0.108,0,-21.457,1,0.0411,0.947,0.826,0.0987,0.139,112.001,131637
146,2021-06-04 01:02,Sygrayem (Let's Play),Carlos Rafael Rivera,131637,40,3b34OS7148VGiURvWTYweJ,0.523,0.108,0,-21.457,1,0.0411,0.947,0.826,0.0987,0.139,112.001,131637
147,2021-06-04 01:04,Sygrayem (Let's Play),Carlos Rafael Rivera,131637,40,3b34OS7148VGiURvWTYweJ,0.523,0.108,0,-21.457,1,0.0411,0.947,0.826,0.0987,0.139,112.001,131637
148,2021-06-04 01:06,Sygrayem (Let's Play),Carlos Rafael Rivera,0,40,3b34OS7148VGiURvWTYweJ,0.523,0.108,0,-21.457,1,0.0411,0.947,0.826,0.0987,0.139,112.001,131637
149,2021-06-04 01:11,Sygrayem (Let's Play),Carlos Rafael Rivera,0,40,3b34OS7148VGiURvWTYweJ,0.523,0.108,0,-21.457,1,0.0411,0.947,0.826,0.0987,0.139,112.001,131637
150,2021-06-04 03:30,Sygrayem (Let's Play),Carlos Rafael Rivera,0,59,3UjGudrhckjEQjKHLR3p5G,0.751,0.857,1,-4.385,0,0.0752,0.31,0.0,0.0801,0.501,104.984,151999
151,2021-06-04 03:32,Sygrayem (Let's Play),Carlos Rafael Rivera,131637,79,2ePtv8MlBO9nuuXABqAfEX,0.748,0.734,0,-6.499,1,0.124,0.524,1.15e-05,0.0975,0.368,97.753,80081
152,2021-06-04 03:34,Sygrayem (Let's Play),Carlos Rafael Rivera,131637,0,02Ic9pia5uuFFF0DZmidaz,0.507,0.828,10,-6.023,1,0.0449,0.00711,2.44e-05,0.261,0.489,178.032,211295
153,2021-06-04 19:35,Break My Heart Myself (feat. Travis Barker),Bebe Rexha,151999,61,5sbkFKdxVQ2FgEjKMvrHAL,0.344,0.873,10,-3.387,1,0.221,0.0932,0.0,0.153,0.307,170.041,192353
154,2021-06-04 19:36,SugarCrash!,ElyOtto,80080,0,7mAB9uFSQHhbbicE5Fy5HA,0.471,0.335,4,-8.767,0,0.0273,0.593,2.11e-05,0.297,0.111,145.252,243907
155,2021-06-04 19:40,Higher Power,Coldplay,211294,15,0KMwXUa1LQl1QY4kOhkGuB,0.68,0.895,2,-7.144,1,0.0378,0.0156,0.000374,0.145,0.824,93.037,189375
156,2021-06-04 19:43,Echo (with KSHMR),Armaan Malik,192352,58,1m1ho1lkZHAGe7rv5K8Ift,0.643,0.812,1,-6.862,0,0.0366,0.0476,1.34e-06,0.276,0.274,86.984,215197
157,2021-06-04 19:47,Astronomy,Conan Gray,243907,59,1niVgR76UPobOED5cXfADq,0.46,0.444,7,-6.217,1,0.123,0.714,2.65e-05,0.0881,0.7,74.977,227335
158,2021-06-04 19:51,Jalebi Baby,Tesher,189375,67,1eqwjXdMTed8Pz3PLNcHe9,0.614,0.605,0,-5.63,1,0.0319,0.21,0.0,0.162,0.333,127.099,217867
159,2021-06-04 19:54,Switch It Up (feat. sokodomo) - Prod. Cha Cha Malone,JAY B,33639,65,6CJLdpuz4utMTypcE8kUG3,0.639,0.411,2,-5.979,1,0.042,0.55,0.0,0.141,0.158,96.965,180120
160,2021-06-04 22:04,Mera Mann Kehne Laga,Falak Shabir,97746,81,4lLtanYk6tkMvooU0tWzG8,0.704,0.558,2,-7.273,0,0.0542,0.148,0.0,0.107,0.245,110.444,222091
161,2021-06-04 22:07,Two of Us,Louis Tomlinson,217866,0,4RATA8PsuYPzqnvxuif6Rq,0.523,0.607,1,-4.754,0,0.03,0.512,0.0,0.106,0.0651,145.837,217867
162,2021-06-04 22:13,Good Years,ZAYN,18432,69,5iCY0TXNImK4hyKfcplQsg,0.475,0.124,2,-9.463,1,0.0444,0.926,0.0,0.0972,0.19,94.42,207310
163,2021-06-04 22:17,Grenade,Bruno Mars,210898,69,5iCY0TXNImK4hyKfcplQsg,0.475,0.124,2,-9.463,1,0.0444,0.926,0.0,0.0972,0.19,94.42,207310
164,2021-06-04 22:26,Talking to the Moon,Bruno Mars,413706,77,33LC84JgLvK2KuW43MfaNq,0.428,0.276,4,-11.729,1,0.0312,0.732,5.33e-06,0.117,0.0382,99.195,280000
165,2021-06-04 22:31,Baarishein,Anuv Jain,7137,84,0qOnSQQF0yzuPWsXrQ9paz,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99,210960
166,2021-06-04 22:31,Baarishein,Anuv Jain,207309,84,0qOnSQQF0yzuPWsXrQ9paz,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99,210960
167,2021-06-04 22:36,"My Heart Will Go On - Love Theme from ""Titanic""",Céline Dion,280000,46,6EqWTM2gxDbhqqXfcxdMv8,0.763,0.84,9,-3.907,1,0.0354,0.0451,0.00435,0.104,0.349,127.046,249244
168,2021-06-04 22:41,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,210960,69,5iCY0TXNImK4hyKfcplQsg,0.475,0.124,2,-9.463,1,0.0444,0.926,0.0,0.0972,0.19,94.42,207310
169,2021-06-05 13:52,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,210960,69,5iCY0TXNImK4hyKfcplQsg,0.475,0.124,2,-9.463,1,0.0444,0.926,0.0,0.0972,0.19,94.42,207310
170,2021-06-05 14:33,Stereo Love,Edward Maya,10980,80,5dOxHHMOFAbG3VH23t0xNm,0.706,0.625,0,-7.426,1,0.0314,0.0417,0.0,0.129,0.225,142.948,242181
171,2021-06-05 17:38,Baarishein,Anuv Jain,207309,80,5dOxHHMOFAbG3VH23t0xNm,0.706,0.625,0,-7.426,1,0.0314,0.0417,0.0,0.129,0.225,142.948,242181
172,2021-06-05 17:38,Baarishein,Anuv Jain,6810,72,26gXWzhL8DZJSU5sODhVTs,0.635,0.554,2,-3.975,0,0.0343,0.134,0.0,0.116,0.315,156.822,196147
173,2021-06-05 17:42,Righteous,Juice WRLD,242180,73,4O3RwH1TFG1EjPezLIYehI,0.53,0.37,6,-9.989,1,0.0279,0.806,0.0,0.112,0.701,140.061,206734
174,2021-06-05 17:42,Righteous,Juice WRLD,6759,57,1jKlRcH7X78ps1yKBTWyUV,0.443,0.579,6,-6.517,0,0.187,0.125,0.0,0.284,0.256,83.827,240437
175,2021-06-05 17:45,734,Juice WRLD,196146,84,2Y0wPrPQBrGhoLn14xRYCG,0.625,0.814,0,-5.181,1,0.0657,0.0172,0.0,0.158,0.535,144.991,205485
176,2021-06-05 17:50,Life's A Mess II (with Clever & Post Malone),Juice WRLD,0,72,2rFsFjq0D9JAmc0APpCO6P,0.761,0.517,5,-6.916,1,0.0927,0.114,0.0,0.157,0.46,147.912,174730
177,2021-06-05 17:50,Lucid Dreams (feat. Lil Uzi Vert) - Remix,Juice WRLD,240437,77,21CkzgKCBCq5V4XKjiGSIj,0.745,0.5,8,-6.184,1,0.135,0.439,0.0,0.0943,0.433,76.968,168685
178,2021-06-05 17:54,Come & Go (with Marshmello),Juice WRLD,205484,82,6Gg1gjgKi2AK4e0qzsR7sd,0.474,0.631,5,-5.884,0,0.343,0.0687,0.0,0.132,0.425,180.051,189323
179,2021-06-05 17:55,Blastoff (feat. Juice Wrld & Trippie Redd),Internet Money,50795,66,2AuWgceaQyfMoI3EGavwGb,0.68,0.766,11,-4.799,0,0.0923,0.0411,0.0,0.116,0.28,160.095,180000
180,2021-06-05 17:56,Stay High,Juice WRLD,72840,67,5ZKG94fnjiuMH5yrC5S9lS,0.788,0.605,1,-5.586,1,0.0578,0.00899,0.00275,0.318,0.427,103.94,173973
181,2021-06-05 17:59,Bandit (with YoungBoy Never Broke Again),Juice WRLD,189322,74,1Lim1Py7xBgbAkAys3AGAG,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,176561
182,2021-06-05 18:00,No Me Ame,Rvssian,33392,87,3KkXRkHbMCARz0aVfEt68P,0.76,0.479,2,-5.574,1,0.0466,0.556,0.0,0.0703,0.913,89.911,158040
183,2021-06-05 18:03,One Dance,Drake,173973,81,1qDrWA6lyx8cLECdZE7TV7,0.865,0.521,0,-6.932,1,0.0371,0.548,0.000115,0.0989,0.748,129.059,244885
184,2021-06-05 18:06,Lean On,Major Lazer,176561,84,4OSBTYWVwsQhGLF9NHvIbR,0.73,0.769,8,-5.114,1,0.0298,0.138,0.0,0.0473,0.507,104.948,228093
185,2021-06-05 18:09,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,157560,86,6ocbgoVGwYJhOv1GgI9NsF,0.778,0.317,1,-10.732,0,0.334,0.592,0.0,0.0881,0.327,140.048,178627
186,2021-06-05 18:13,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,258342,86,0nrRP2bk19rLc0orkWPQk2,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427
187,2021-06-05 18:18,Somebody That I Used To Know,Gotye,244884,83,15JINEqzVMv3SvJTAXAKED,0.749,0.925,10,-5.034,1,0.227,0.241,0.0,0.52,0.641,86.989,263373
188,2021-06-05 18:22,Rolling in the Deep,Adele,228093,40,3b34OS7148VGiURvWTYweJ,0.523,0.108,0,-21.457,1,0.0411,0.947,0.826,0.0987,0.139,112.001,131637
189,2021-06-05 18:25,7 rings,Ariana Grande,178626,50,44LTFkrvoxE2qflp8GEqKw,0.472,0.612,0,-10.982,1,0.0424,0.448,0.823,0.41,0.499,92.998,109896
190,2021-06-05 18:29,Wake Me Up,Avicii,247426,52,6bdq6oMieSnPmcwrolEQgV,0.0916,0.0271,0,-27.397,0,0.0404,0.945,0.847,0.0892,0.0594,55.269,127615
191,2021-06-05 18:31,Love The Way You Lie,Eminem,62513,46,6EqWTM2gxDbhqqXfcxdMv8,0.763,0.84,9,-3.907,1,0.0354,0.0451,0.00435,0.104,0.349,127.046,249244
192,2021-06-05 18:34,Sygrayem (Let's Play),Carlos Rafael Rivera,131637,64,0PMNxtgeNSmPPp4aiA4T8F,0.474,0.792,5,-3.302,1,0.051,0.0662,1.09e-06,0.277,0.31,141.926,251831
193,2021-06-05 18:36,Main Title,Carlos Rafael Rivera,109896,55,00uY4XZhrmcr3VLHvLba10,0.619,0.631,11,-6.018,1,0.104,0.131,1.18e-06,0.246,0.772,106.309,175305
194,2021-06-05 19:31,Beth's Story,Carlos Rafael Rivera,13506,45,0jmwOMMWFcLQQX7x11dOCO,0.764,0.54,9,-7.098,1,0.14,0.169,0.0,0.447,0.719,130.035,150559
195,2021-06-06 13:43,Stereo Love,Edward Maya,28353,52,6bdq6oMieSnPmcwrolEQgV,0.0916,0.0271,0,-27.397,0,0.0404,0.945,0.847,0.0892,0.0594,55.269,127615
196,2021-06-06 13:48,Sideways,ILLENIUM,251830,50,44LTFkrvoxE2qflp8GEqKw,0.472,0.612,0,-10.982,1,0.0424,0.448,0.823,0.41,0.499,92.998,109896
197,2021-06-06 13:51,Morning,Zara Larsson,175305,52,6bdq6oMieSnPmcwrolEQgV,0.0916,0.0271,0,-27.397,0,0.0404,0.945,0.847,0.0892,0.0594,55.269,127615
198,2021-06-06 14:06,I Should Quit,JESSIA,5495,41,62G1ewSNbKaxSMqcmfgxeq,0.437,0.022,11,-29.447,0,0.04,0.976,0.916,0.11,0.0791,99.971,74046
199,2021-06-06 18:20,Beth's Story,Carlos Rafael Rivera,7920,41,3mPt3UzwsHD5YBgui50BED,0.322,0.257,5,-19.638,1,0.0359,0.387,0.906,0.0889,0.0378,60.344,78496
200,2021-06-06 18:22,Main Title,Carlos Rafael Rivera,119256,42,0Bnh732W1DVmnXtV6mhk1U,0.276,0.0985,5,-28.017,0,0.0342,0.989,0.907,0.0795,0.125,134.587,66448
201,2021-06-06 18:24,Beth's Story,Carlos Rafael Rivera,127615,45,17hoQV3FJxZnJUvccgAjLF,0.352,0.0774,9,-24.864,0,0.0345,0.946,0.877,0.118,0.138,108.077,184294
202,2021-06-06 18:26,Methuen Home For Children 1957,Carlos Rafael Rivera,74045,40,49hgjLTXt8Uwa5nA7W3xmJ,0.149,0.00502,2,-29.404,0,0.0434,0.901,0.894,0.0903,0.0364,77.257,78943
203,2021-06-06 18:27,The Scholar's Mate,Carlos Rafael Rivera,78496,69,5iCY0TXNImK4hyKfcplQsg,0.475,0.124,2,-9.463,1,0.0444,0.926,0.0,0.0972,0.19,94.42,207310
204,2021-06-06 18:29,You're Gloating,Carlos Rafael Rivera,66447,69,5iCY0TXNImK4hyKfcplQsg,0.475,0.124,2,-9.463,1,0.0444,0.926,0.0,0.0972,0.19,94.42,207310
205,2021-06-06 18:32,Training With Mr. Schaibel,Carlos Rafael Rivera,184293,66,4RCpHnkhMmm67EKbI4aEO7,0.544,0.704,4,-5.678,0,0.0435,0.0156,0.0,0.164,0.265,80.029,189062
206,2021-06-06 18:33,Am I Good Enough Now?,Carlos Rafael Rivera,57752,79,0vR2rIVORmgeKiGIgNT0fV,0.733,0.96,7,-3.597,1,0.0295,0.0514,0.00199,0.287,0.811,124.01,189672
207,2021-06-06 18:36,Baarishein,Anuv Jain,207309,87,4qu63nuBpdn0qHUHuObEj1,0.721,0.738,7,-4.77,1,0.0403,0.00226,4.41e-06,0.118,0.637,119.976,154983
208,2021-06-06 18:37,Baarishein,Anuv Jain,28330,95,4ZtFanR9U6ndgddUvNcjcG,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,178147
209,2021-06-06 18:40,u love u (with Tate McRae),blackbear,189062,0,6AtjimTjYWhch6tMf8f75b,0.671,0.336,10,-8.494,0,0.241,0.705,0.00751,0.0577,0.518,75.051,212496
210,2021-06-06 18:44,By Your Side (feat. Tom Grennan),Calvin Harris,189671,76,1SgUjGzbmmMOsGFTVwQ59L,0.706,0.824,0,-7.959,1,0.0694,0.355,0.000133,0.111,0.86,94.98,132000
211,2021-06-06 18:47,Leave Before You Love Me (with Jonas Brothers),Marshmello,154983,74,3fGW43fnu3OHEw6ohTC2Bw,0.572,0.759,2,-4.312,1,0.0506,0.127,0.0,0.224,0.519,80.95,163733
212,2021-06-06 18:49,good 4 u,Olivia Rodrigo,178147,85,5K6Ssv4Z3zRvxt0P6EKUAP,0.595,0.784,1,-4.878,1,0.102,0.216,0.0,0.0608,0.479,124.111,183726
213,2021-06-06 18:53,Lost Cause,Billie Eilish,212496,74,3fGW43fnu3OHEw6ohTC2Bw,0.572,0.759,2,-4.312,1,0.0506,0.127,0.0,0.224,0.519,80.95,163733
214,2021-06-06 18:56,seaside_demo,SEB,132000,73,0tgBtQ0ISnMQOKorrN9HLX,0.591,0.831,4,-6.612,1,0.0355,0.235,0.00142,0.0571,0.678,93.007,187307
215,2021-06-06 18:59,Our Song,Anne-Marie,163733,76,1SgUjGzbmmMOsGFTVwQ59L,0.706,0.824,0,-7.959,1,0.0694,0.355,0.000133,0.111,0.86,94.98,132000
216,2021-06-06 19:02,Heartbreak Anthem (with David Guetta & Little Mix),Galantis,183725,82,7BoobGhD4x5K96Me0hqC8Q,0.855,0.463,3,-7.454,1,0.0367,0.217,1.77e-05,0.347,0.866,102.931,122773
217,2021-06-06 19:02,Our Song,Anne-Marie,5700,77,1QL7nSDZCwZMnbisV4KOXt,0.39,0.83,11,-5.201,0,0.0563,0.0021,0.0,0.156,0.191,90.021,168030
218,2021-06-06 19:02,Last Train Home,John Mayer,8423,86,6ocbgoVGwYJhOv1GgI9NsF,0.778,0.317,1,-10.732,0,0.334,0.592,0.0,0.0881,0.327,140.048,178627
219,2021-06-06 19:04,seaside_demo,SEB,105320,86,0nrRP2bk19rLc0orkWPQk2,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427
220,2021-06-06 19:06,Build a Bitch,Bella Poarch,122772,83,15JINEqzVMv3SvJTAXAKED,0.749,0.925,10,-5.034,1,0.227,0.241,0.0,0.52,0.641,86.989,263373
221,2021-06-06 19:07,t r a n s p a r e n t s o u l feat. Travis Barker,WILLOW,63027,87,7qiZfU4dY1lWllzX7mPBI3,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,233713
222,2021-06-06 19:10,7 rings,Ariana Grande,178626,0,7gqzrIO0qZPKkaqhIZ8ftz,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088
223,2021-06-06 19:15,Wake Me Up,Avicii,247426,72,61dCUoMCg28qEBzrW6htYM,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,227833
224,2021-06-06 19:20,Love The Way You Lie,Eminem,263373,40,3b34OS7148VGiURvWTYweJ,0.523,0.108,0,-21.457,1,0.0411,0.947,0.826,0.0987,0.139,112.001,131637
225,2021-06-06 19:24,Shape of You,Ed Sheeran,233712,40,3b34OS7148VGiURvWTYweJ,0.523,0.108,0,-21.457,1,0.0411,0.947,0.826,0.0987,0.139,112.001,131637
226,2021-06-06 19:28,bad guy,Billie Eilish,194087,40,3b34OS7148VGiURvWTYweJ,0.523,0.108,0,-21.457,1,0.0411,0.947,0.826,0.0987,0.139,112.001,131637
227,2021-06-06 19:30,Rather Be (feat. Jess Glynne),Clean Bandit,147621,57,3atqfvHwNUtXwWhhhkVBm7,0.614,0.228,5,-12.336,1,0.0316,0.835,0.0,0.106,0.146,109.569,131500
228,2021-06-07 11:43,Sygrayem (Let's Play),Carlos Rafael Rivera,5658,73,19gCnDoMbugHhF7eMpLpe1,0.66,0.139,6,-16.339,0,0.0323,0.964,1.1e-05,0.105,0.312,79.975,189000
229,2021-06-07 11:45,Sygrayem (Let's Play),Carlos Rafael Rivera,111281,76,1SgUjGzbmmMOsGFTVwQ59L,0.706,0.824,0,-7.959,1,0.0694,0.355,0.000133,0.111,0.86,94.98,132000
230,2021-06-07 11:46,Sygrayem (Let's Play),Carlos Rafael Rivera,40868,82,0VgkVdmE4gld66l8iyGjgx,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,204600
231,2021-06-07 11:48,Cocaine,Pink Sweat$,131500,90,748mdHapucXQri7IAO8yFK,0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,208867
232,2021-06-07 11:50,Honesty,Pink Sweat$,75329,89,5nujrmhLynf4yMoMtj8AQF,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,203064
233,2021-06-07 11:52,seaside_demo,SEB,132000,70,5rK0pyEObO4DBFLy682QvR,0.731,0.725,2,-5.21,1,0.249,0.00432,0.0,0.0556,0.351,149.963,179200
234,2021-06-07 11:56,Mask Off,Future,204600,0,6AtjimTjYWhch6tMf8f75b,0.671,0.336,10,-8.494,0,0.241,0.705,0.00751,0.0577,0.518,75.051,212496
235,2021-06-07 11:56,Kiss Me More (feat. SZA),Doja Cat,6642,0,20U4dch5pfxEr6ww1S9tm4,0.564,0.849,0,-3.516,0,0.0517,0.00868,4.68e-06,0.12,0.427,102.028,212647
236,2021-06-07 11:56,Levitating (feat. DaBaby),Dua Lipa,2190,0,3iDEWKSgZU9zm7nns4mos4,0.557,0.442,5,-7.224,1,0.0243,0.731,1.46e-05,0.11,0.213,146.277,309600
237,2021-06-07 11:56,Mask Off - Marshmello Remix,Future,8208,77,1vvNmPOiUuyCbgWmtc6yfm,0.818,0.913,4,-3.06,0,0.0426,0.093,3.69e-05,0.161,0.536,119.986,219160
238,2021-06-07 11:59,Lost Cause,Billie Eilish,34153,76,0dXNQ8dckG4eYfEtq9zcva,0.538,0.804,8,-5.194,1,0.0358,0.0041,0.0,0.33,0.507,144.992,197640
239,2021-06-07 12:06,Hymn for the Weekend - Seeb Remix,Coldplay,212647,81,55n9yjI6qqXh5F2mYvUc2y,0.731,0.445,0,-8.418,1,0.0533,0.0586,1.96e-05,0.14,0.106,117.97,247160
240,2021-06-07 12:11,The Scientist,Coldplay,293312,84,0lYBSQXN6rCTvUZvg9S0lU,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,205947
241,2021-06-07 12:15,My Way,Calvin Harris,219159,0,70AgPYf1Uzev7cwxSU7Bku,0.638,0.924,7,-3.887,1,0.036,0.00205,0.000175,0.149,0.53,111.995,263787
242,2021-06-07 12:18,All Night,The Vamps,197640,81,0azC730Exh71aQlOt9Zj3y,0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,222160
243,2021-06-07 12:22,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN,247160,69,5iCY0TXNImK4hyKfcplQsg,0.475,0.124,2,-9.463,1,0.0444,0.926,0.0,0.0972,0.19,94.42,207310
244,2021-06-07 12:24,Let Me Love You,DJ Snake,0,82,079Ey5uxL04AKPQgVQwx5h,0.823,0.544,5,-7.132,1,0.0715,0.0215,0.00315,0.0966,0.664,149.903,186088
245,2021-06-07 12:24,Adventure of a Lifetime,Coldplay,0,78,3P3pw6C19j31Rnzgo3JG7o,0.73,0.861,1,-4.1,1,0.0451,0.39,0.0,0.213,0.704,117.965,196613
246,2021-06-07 12:56,This Is What You Came For (feat. Rihanna),Calvin Harris,6142,79,3NLnwwAQbbFKcEcV8hDItk,0.647,0.823,2,-5.231,1,0.0762,0.0598,0.0,0.119,0.396,99.933,230333
247,2021-06-07 13:00,Baarishein,Anuv Jain,207309,79,6FvSS3Goz7OC8oCC2eWqe8,0.691,0.829,0,-7.179,1,0.0412,0.0289,0.0,0.254,0.866,93.059,169154
248,2021-06-07 13:07,Baila Conmigo (with Rauw Alejandro),Selena Gomez,32365,0,07x5D6kX3yST64GwDQaOpA,0.659,0.667,11,-4.668,0,0.0339,0.00173,2.85e-05,0.1,0.468,115.982,258004
249,2021-06-07 13:10,Perfect Strangers,Jonas Blue,196613,59,3UjGudrhckjEQjKHLR3p5G,0.751,0.857,1,-4.385,0,0.0752,0.31,0.0,0.0801,0.501,104.984,151999
250,2021-06-07 13:28,Perfect,One Direction,230333,79,2ePtv8MlBO9nuuXABqAfEX,0.748,0.734,0,-6.499,1,0.124,0.524,1.15e-05,0.0975,0.368,97.753,80081
251,2021-06-07 13:32,Jalebi Baby (Tesher x Jason Derulo),Tesher,169154,0,02Ic9pia5uuFFF0DZmidaz,0.507,0.828,10,-6.023,1,0.0449,0.00711,2.44e-05,0.261,0.489,178.032,211295
252,2021-06-07 13:45,Love Again,Dua Lipa,2702,0,7mAB9uFSQHhbbicE5Fy5HA,0.471,0.335,4,-8.767,0,0.0273,0.593,2.11e-05,0.297,0.111,145.252,243907
253,2021-06-07 16:04,Break My Heart Myself (feat. Travis Barker),Bebe Rexha,151999,90,748mdHapucXQri7IAO8yFK,0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,208867
254,2021-06-07 16:05,SugarCrash!,ElyOtto,80080,79,0vR2rIVORmgeKiGIgNT0fV,0.733,0.96,7,-3.597,1,0.0295,0.0514,0.00199,0.287,0.811,124.01,189672
255,2021-06-07 16:06,Higher Power,Coldplay,48410,87,4qu63nuBpdn0qHUHuObEj1,0.721,0.738,7,-4.77,1,0.0403,0.00226,4.41e-06,0.118,0.637,119.976,154983
256,2021-06-07 16:07,Astronomy,Conan Gray,50520,95,4ZtFanR9U6ndgddUvNcjcG,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,178147
257,2021-06-07 16:10,Kiss Me More (feat. SZA),Doja Cat,208866,76,1SgUjGzbmmMOsGFTVwQ59L,0.706,0.824,0,-7.959,1,0.0694,0.355,0.000133,0.111,0.86,94.98,132000
